transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered
TXN005986,2218.11,Insufficient Funds,0.4028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN005988,840.08,Bank Timeout,0.7907,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN005990,454.86,Expired Card,0.2107,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN005992,516.44,Insufficient Funds,0.3862,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006000,1574.36,Network Error,0.5311,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006002,642.38,Network Error,0.7835,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006004,1625.39,Expired Card,0.1315,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006007,435.7,Network Error,0.6458,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006009,400.79,Authentication Failed,0.4536,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006011,1513.25,Expired Card,0.131,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006015,654.11,Network Error,0.7521,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN006016,2491.93,Expired Card,0.1779,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006017,1324.37,Network Error,0.6807,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006019,2289.32,Expired Card,0.1436,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006020,2269.6,Authentication Failed,0.3685,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006021,350.06,Authentication Failed,0.4482,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006022,1673.77,Expired Card,0.2486,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006026,545.11,Network Error,0.773,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN006032,862.34,Network Error,0.727,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN006033,1662.02,Bank Timeout,0.6757,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True
TXN006041,2663.19,Insufficient Funds,0.4724,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006050,1607.4,Insufficient Funds,0.4727,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006054,751.45,Bank Timeout,0.7218,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006060,1071.69,Network Error,0.8075,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006064,7131.24,Authentication Failed,0.5176,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006067,418.13,Authentication Failed,0.4973,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006069,794.62,Bank Timeout,0.6263,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006072,1237.5,Network Error,0.7313,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006073,708.69,Network Error,0.7748,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006080,609.6,Insufficient Funds,0.4728,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006085,1360.8,Bank Timeout,0.8369,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006090,427.85,Authentication Failed,0.3662,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006091,3116.98,Authentication Failed,0.3615,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,True
TXN006093,1514.19,Authentication Failed,0.5101,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006094,2253.43,Network Error,0.7887,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006096,820.61,Insufficient Funds,0.5458,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006098,683.13,Insufficient Funds,0.5643,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006100,772.9,Insufficient Funds,0.3985,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006105,617.81,Network Error,0.4905,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006106,1859.77,Insufficient Funds,0.5525,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006107,639.04,Network Error,0.6858,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True
TXN006111,2777.44,Network Error,0.7445,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006115,2120.21,Expired Card,0.3403,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006116,1397.62,Bank Timeout,0.6067,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006119,4475.0,Insufficient Funds,0.5609,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006130,548.91,Insufficient Funds,0.5456,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006133,1204.27,Insufficient Funds,0.6679,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006136,2219.62,Insufficient Funds,0.562,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006138,1917.66,Network Error,0.8139,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006140,2054.19,Expired Card,0.1869,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006142,2346.82,Expired Card,0.1744,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006152,4176.81,Bank Timeout,0.5171,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006153,1499.71,Bank Timeout,0.556,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006159,1927.98,Authentication Failed,0.4068,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006161,254.23,Insufficient Funds,0.614,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006163,1112.26,Network Error,0.5506,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006168,4120.41,Expired Card,0.1437,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006169,349.13,Bank Timeout,0.7184,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006171,1005.26,Insufficient Funds,0.6192,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006172,230.42,Bank Timeout,0.7498,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006177,615.33,Insufficient Funds,0.5531,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006178,690.27,Insufficient Funds,0.5768,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006179,342.33,Expired Card,0.2925,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006184,787.62,Network Error,0.773,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006187,827.58,Insufficient Funds,0.5417,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006188,2336.83,Expired Card,0.1337,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006190,496.43,Bank Timeout,0.8117,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006196,1419.27,Expired Card,0.2073,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006197,1370.2,Bank Timeout,0.8512,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006205,1941.64,Expired Card,0.1395,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006206,1568.2,Authentication Failed,0.5028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006208,648.02,Bank Timeout,0.6265,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006210,1024.81,Insufficient Funds,0.4988,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006211,543.12,Authentication Failed,0.4138,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006212,5126.36,Bank Timeout,0.7682,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006214,567.01,Authentication Failed,0.4372,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006220,302.06,Network Error,0.7481,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006221,277.39,Network Error,0.6371,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True
TXN006223,740.25,Bank Timeout,0.6041,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006230,827.57,Insufficient Funds,0.4757,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006231,675.84,Expired Card,0.1627,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006232,699.75,Network Error,0.7212,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006234,1058.24,Authentication Failed,0.3418,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006236,1474.07,Bank Timeout,0.8198,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006238,5493.34,Expired Card,0.3205,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006242,1109.02,Insufficient Funds,0.5123,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006253,709.44,Network Error,0.7691,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN006265,577.47,Insufficient Funds,0.4099,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006267,2692.48,Insufficient Funds,0.639,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006271,902.46,Authentication Failed,0.3907,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006272,3709.66,Expired Card,0.2185,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006273,2296.81,Bank Timeout,0.8777,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006276,1898.9,Network Error,0.6786,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006281,3265.15,Bank Timeout,0.842,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006293,325.09,Authentication Failed,0.4577,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006295,3210.31,Network Error,0.6421,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006298,1508.07,Expired Card,0.2305,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006305,995.76,Authentication Failed,0.4055,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006306,484.99,Bank Timeout,0.7312,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN006307,1875.21,Expired Card,0.0911,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006312,1456.11,Insufficient Funds,0.6172,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006313,1288.14,Authentication Failed,0.4338,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006316,543.64,Bank Timeout,0.8281,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006318,312.28,Bank Timeout,0.8202,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006324,3199.02,Bank Timeout,0.6746,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006325,2234.23,Network Error,0.7801,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006326,1194.56,Insufficient Funds,0.459,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006329,743.06,Authentication Failed,0.4534,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006330,2506.49,Bank Timeout,0.7379,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006332,558.1,Expired Card,0.0953,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006335,860.52,Bank Timeout,0.7193,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006337,2547.81,Authentication Failed,0.6293,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006339,1146.64,Expired Card,0.1892,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006343,3805.76,Network Error,0.704,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True
TXN006344,851.55,Insufficient Funds,0.4449,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006352,456.89,Network Error,0.6951,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True
TXN006353,5866.0,Insufficient Funds,0.5004,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006354,747.73,Network Error,0.7668,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006357,2121.56,Bank Timeout,0.8474,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006358,545.42,Insufficient Funds,0.4861,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006361,849.28,Expired Card,0.1593,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006364,2925.78,Bank Timeout,0.7136,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006365,402.46,Insufficient Funds,0.5383,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006369,2605.97,Insufficient Funds,0.6133,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006374,1278.05,Authentication Failed,0.5175,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006376,581.28,Network Error,0.4658,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006379,1997.48,Insufficient Funds,0.6849,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006383,2062.82,Network Error,0.6544,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006386,392.11,Authentication Failed,0.5042,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006387,1246.37,Expired Card,0.2158,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006388,1766.26,Authentication Failed,0.4653,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006389,285.59,Bank Timeout,0.7186,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006390,1959.0,Bank Timeout,0.8617,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006393,333.4,Insufficient Funds,0.4663,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006395,3254.49,Insufficient Funds,0.3153,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006396,1540.16,Insufficient Funds,0.6162,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006401,1218.31,Insufficient Funds,0.4239,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006402,953.08,Insufficient Funds,0.5782,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006404,907.85,Expired Card,0.3438,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006406,558.21,Insufficient Funds,0.5669,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006411,678.34,Expired Card,0.2419,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006413,804.56,Expired Card,0.0784,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006416,3352.81,Authentication Failed,0.5018,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006420,1274.35,Insufficient Funds,0.5013,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006421,1231.15,Insufficient Funds,0.732,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.75,True
TXN006429,2815.67,Expired Card,0.111,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006431,2299.95,Expired Card,0.1645,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN006436,1615.85,Expired Card,0.0782,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006439,733.98,Expired Card,0.0872,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006442,799.84,Authentication Failed,0.4827,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006445,1298.15,Expired Card,0.0806,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006452,1883.91,Insufficient Funds,0.5161,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006458,809.5,Authentication Failed,0.5258,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006459,4203.2,Authentication Failed,0.5054,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006460,862.3,Bank Timeout,0.7265,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,True
TXN006463,2469.76,Bank Timeout,0.8007,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006470,936.34,Authentication Failed,0.502,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006476,134.81,Authentication Failed,0.6112,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006477,883.22,Authentication Failed,0.4773,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN006478,1805.52,Bank Timeout,0.671,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006479,1490.59,Network Error,0.7942,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006483,1183.96,Insufficient Funds,0.6133,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN006491,552.87,Authentication Failed,0.3841,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006493,1311.73,Bank Timeout,0.7942,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN006497,1559.62,Insufficient Funds,0.4585,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006502,1684.59,Network Error,0.8443,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006503,1258.83,Network Error,0.7718,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006504,1335.74,Authentication Failed,0.3015,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006505,2258.68,Bank Timeout,0.7251,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006506,219.29,Network Error,0.6685,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006507,1379.52,Network Error,0.6501,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN006508,3165.96,Insufficient Funds,0.5787,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN006516,2226.92,Authentication Failed,0.5346,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006519,664.91,Bank Timeout,0.8045,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN006525,1131.84,Authentication Failed,0.4729,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN006527,988.39,Authentication Failed,0.5149,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006530,2651.55,Expired Card,0.2971,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN006531,2899.82,Authentication Failed,0.4192,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006532,471.99,Authentication Failed,0.4388,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN006537,795.57,Bank Timeout,0.4851,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN006545,2206.78,Bank Timeout,0.6642,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True
TXN006548,989.97,Network Error,0.751,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN006553,1242.15,Expired Card,0.2002,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN006554,1012.28,Bank Timeout,0.7275,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
