transaction_id,customer_id,transaction_time,amount,payment_method,customer_success_rate,previous_failed_attempts,is_new_device,status,failure_reason,recovered
TXN006160,CUST01324,2026-02-02 21:26:00,1969.51,Wallet,0.65,1,0,Success,None,0
TXN006161,CUST02072,2026-06-25 15:13:00,254.23,Card,0.54,2,0,Failed,Insufficient Funds,1
TXN006162,CUST01567,2026-07-13 08:29:00,412.91,UPI,0.42,2,0,Success,None,0
TXN006163,CUST01177,2026-10-11 22:37:00,1112.26,Net Banking,0.51,4,1,Failed,Network Error,0
TXN006164,CUST00437,2026-04-04 04:18:00,2143.67,Card,0.98,0,0,Success,None,0
TXN006165,CUST01484,2026-11-26 07:45:00,2021.67,Card,0.84,2,0,Success,None,0
TXN006166,CUST02169,2026-04-01 03:23:00,311.09,Card,0.74,0,0,Success,None,0
TXN006167,CUST01681,2026-05-13 22:50:00,1684.9,Wallet,0.64,2,0,Success,None,0
TXN006168,CUST00123,2026-07-20 11:38:00,4120.41,Net Banking,0.58,3,1,Failed,Expired Card,0
TXN006169,CUST02230,2026-09-05 02:52:00,349.13,Wallet,0.95,3,0,Failed,Bank Timeout,1
TXN006170,CUST00937,2026-03-03 10:51:00,1192.91,UPI,0.41,4,0,Success,None,0
TXN006171,CUST01021,2026-01-13 10:41:00,1005.26,UPI,0.46,0,1,Failed,Insufficient Funds,0
TXN006172,CUST02295,2026-12-02 20:57:00,230.42,Net Banking,0.75,3,1,Failed,Bank Timeout,1
TXN006173,CUST02212,2026-02-28 01:33:00,962.25,Card,0.95,3,1,Success,None,0
TXN006174,CUST00832,2026-10-19 19:04:00,1267.41,Wallet,0.54,0,0,Success,None,0
TXN006175,CUST01269,2026-10-18 06:04:00,856.23,Card,0.59,4,0,Success,None,0
TXN006176,CUST00712,2026-06-22 12:54:00,2255.88,Wallet,0.95,4,0,Success,None,0
TXN006177,CUST01269,2026-06-05 12:08:00,615.33,Wallet,0.46,2,0,Failed,Insufficient Funds,1
TXN006178,CUST00798,2026-06-21 11:43:00,690.27,Card,0.76,1,0,Failed,Insufficient Funds,1
TXN006179,CUST01328,2026-03-07 02:21:00,342.33,UPI,0.35,0,0,Failed,Expired Card,1
TXN006180,CUST01279,2026-02-24 15:16:00,2199.85,Wallet,0.89,2,0,Success,None,0
TXN006181,CUST00603,2026-01-30 22:52:00,965.37,UPI,0.5,1,0,Success,None,0
TXN006182,CUST01479,2026-12-11 20:01:00,658.74,Wallet,0.67,2,0,Success,None,0
TXN006183,CUST00274,2026-07-12 21:42:00,574.61,Net Banking,0.82,3,0,Success,None,0
TXN006184,CUST02538,2026-01-21 05:26:00,787.62,Wallet,0.96,1,0,Failed,Network Error,1
TXN006185,CUST01701,2026-04-27 08:09:00,2163.79,Wallet,0.34,1,1,Success,None,0
TXN006186,CUST00401,2026-05-28 17:31:00,548.19,UPI,0.55,2,0,Success,None,0
TXN006187,CUST01036,2026-10-28 11:01:00,827.58,Wallet,0.67,2,0,Failed,Insufficient Funds,1
TXN006188,CUST02955,2026-06-25 05:30:00,2336.83,Card,0.55,3,0,Failed,Expired Card,0
TXN006189,CUST01198,2026-03-15 10:09:00,1488.77,Net Banking,0.92,4,0,Success,None,0
TXN006190,CUST02347,2026-02-21 14:42:00,496.43,UPI,0.86,2,1,Failed,Bank Timeout,1
TXN006191,CUST01630,2026-06-05 04:34:00,1481.84,Card,0.8,4,0,Success,None,0
TXN006192,CUST00361,2026-06-12 04:15:00,935.2,UPI,0.36,2,0,Success,None,0
TXN006193,CUST00939,2026-06-26 17:43:00,1364.29,Card,0.32,1,1,Success,None,0
TXN006194,CUST01098,2026-07-02 02:31:00,1331.37,UPI,0.33,4,0,Success,None,0
TXN006195,CUST02544,2026-02-04 19:50:00,649.61,UPI,0.33,3,0,Success,None,0
TXN006196,CUST00182,2026-06-30 17:11:00,1419.27,Net Banking,0.57,0,1,Failed,Expired Card,0
TXN006197,CUST02742,2026-08-13 19:08:00,1370.2,Wallet,0.41,1,0,Failed,Bank Timeout,1
TXN006198,CUST00302,2026-01-17 19:52:00,2670.07,Net Banking,0.69,4,0,Success,None,0
TXN006199,CUST02304,2026-02-15 23:52:00,880.36,UPI,0.39,1,0,Success,None,0
TXN006200,CUST00930,2026-11-03 11:33:00,3121.27,Card,0.68,1,1,Success,None,0
TXN006201,CUST01101,2026-10-02 12:07:00,274.45,UPI,1.0,4,0,Success,None,0
TXN006202,CUST02399,2026-08-05 01:07:00,1796.24,Wallet,0.59,2,0,Success,None,0
TXN006203,CUST01408,2026-11-29 22:53:00,2320.86,UPI,0.64,4,0,Success,None,0
TXN006204,CUST00512,2026-11-03 16:17:00,932.16,Net Banking,0.89,0,1,Success,None,0
TXN006205,CUST02476,2026-04-13 19:50:00,1941.64,Card,0.57,3,0,Failed,Expired Card,0
TXN006206,CUST00080,2026-10-30 08:55:00,1568.2,Card,0.65,3,0,Failed,Authentication Failed,1
TXN006207,CUST02851,2026-11-30 01:07:00,1615.6,Net Banking,0.8,0,0,Success,None,0
TXN006208,CUST01225,2026-10-29 00:02:00,648.02,Card,0.89,4,1,Failed,Bank Timeout,0
TXN006209,CUST00650,2026-05-06 21:52:00,4452.08,Wallet,0.57,3,0,Success,None,0
TXN006210,CUST02119,2026-09-10 08:24:00,1024.81,UPI,0.89,4,0,Failed,Insufficient Funds,0
TXN006211,CUST01231,2026-09-22 22:00:00,543.12,Card,0.74,4,1,Failed,Authentication Failed,0
TXN006212,CUST02646,2026-06-24 18:26:00,5126.36,Card,0.99,3,1,Failed,Bank Timeout,1
TXN006213,CUST01217,2026-03-13 22:14:00,5148.46,Net Banking,0.44,1,0,Success,None,0
TXN006214,CUST01247,2026-07-08 22:08:00,567.01,Net Banking,0.99,4,1,Failed,Authentication Failed,0
TXN006215,CUST02473,2026-06-23 12:10:00,4125.98,Card,0.73,3,0,Success,None,0
TXN006216,CUST01383,2026-03-23 02:51:00,5114.71,UPI,0.31,3,0,Success,None,0
TXN006217,CUST00642,2026-10-05 18:18:00,796.94,UPI,0.59,4,0,Success,None,0
TXN006218,CUST01107,2026-08-22 06:35:00,1510.73,Card,0.99,4,0,Success,None,0
TXN006219,CUST00514,2026-07-31 14:26:00,363.13,Net Banking,0.62,2,1,Success,None,0
TXN006220,CUST00208,2026-07-26 15:58:00,302.06,Wallet,0.48,0,0,Failed,Network Error,1
TXN006221,CUST02464,2026-09-12 11:58:00,277.39,UPI,0.84,0,1,Failed,Network Error,0
TXN006222,CUST00935,2026-02-16 09:37:00,751.75,Wallet,0.93,3,1,Success,None,0
TXN006223,CUST00688,2026-09-10 20:49:00,740.25,Net Banking,0.61,3,1,Failed,Bank Timeout,0
TXN006224,CUST01500,2026-12-02 23:55:00,1393.56,Card,0.53,2,0,Success,None,0
TXN006225,CUST00905,2026-01-20 07:34:00,2048.79,UPI,0.63,3,0,Success,None,0
TXN006226,CUST02941,2026-11-29 04:25:00,2738.8,UPI,0.37,2,0,Success,None,0
TXN006227,CUST02781,2026-06-19 22:37:00,700.54,UPI,0.94,2,0,Success,None,0
TXN006228,CUST00446,2026-03-09 02:50:00,1144.43,Card,0.91,0,1,Success,None,0
TXN006229,CUST01623,2026-04-05 03:53:00,1665.65,Card,0.93,2,0,Success,None,0
TXN006230,CUST01345,2026-11-16 23:05:00,827.57,Wallet,0.61,3,0,Failed,Insufficient Funds,0
TXN006231,CUST02137,2026-12-01 09:09:00,675.84,UPI,0.76,2,0,Failed,Expired Card,0
TXN006232,CUST00891,2026-06-13 05:57:00,699.75,Card,0.31,2,0,Failed,Network Error,1
TXN006233,CUST00647,2026-10-31 16:09:00,401.45,Card,0.65,4,0,Success,None,0
TXN006234,CUST02526,2026-11-28 21:37:00,1058.24,Net Banking,0.92,3,1,Failed,Authentication Failed,0
TXN006235,CUST00338,2026-11-11 05:23:00,479.21,Wallet,0.33,2,0,Success,None,0
TXN006236,CUST00692,2026-10-08 00:55:00,1474.07,UPI,0.46,1,1,Failed,Bank Timeout,1
TXN006237,CUST01905,2026-04-29 03:03:00,1947.58,Net Banking,0.35,1,1,Success,None,0
TXN006238,CUST00175,2026-08-09 07:33:00,5493.34,UPI,0.85,1,0,Failed,Expired Card,0
TXN006239,CUST02354,2026-06-07 09:42:00,1755.55,UPI,0.4,0,0,Success,None,0
TXN006240,CUST01857,2026-11-11 19:33:00,1190.07,Net Banking,0.75,3,0,Success,None,0
TXN006241,CUST01234,2026-07-03 05:21:00,772.64,Net Banking,0.96,1,1,Success,None,0
TXN006242,CUST01022,2026-04-05 14:14:00,1109.02,Wallet,0.36,2,0,Failed,Insufficient Funds,1
TXN006243,CUST00722,2026-05-26 20:04:00,3786.26,Net Banking,0.65,1,0,Success,None,0
TXN006244,CUST02453,2026-09-25 11:58:00,3600.86,Wallet,0.67,1,0,Success,None,0
TXN006245,CUST01815,2026-12-11 11:03:00,1925.68,Wallet,0.72,2,0,Success,None,0
TXN006246,CUST02548,2026-03-26 04:14:00,817.06,Card,0.46,1,0,Success,None,0
TXN006247,CUST02407,2026-04-27 07:31:00,932.13,Wallet,0.42,0,0,Success,None,0
TXN006248,CUST02752,2026-10-16 01:28:00,1405.5,Card,0.98,4,0,Success,None,0
TXN006249,CUST00715,2026-07-23 03:19:00,670.92,Net Banking,0.57,4,1,Success,None,0
TXN006250,CUST01370,2026-04-01 08:06:00,292.26,Card,0.84,3,0,Success,None,0
TXN006251,CUST00907,2026-12-07 03:38:00,1307.53,UPI,0.76,1,0,Success,None,0
TXN006252,CUST00953,2026-04-01 11:52:00,1001.87,Wallet,0.71,2,0,Success,None,0
TXN006253,CUST00207,2026-06-04 01:06:00,709.44,Card,0.97,1,0,Failed,Network Error,1
TXN006254,CUST00733,2026-10-04 00:50:00,2535.84,UPI,0.98,1,0,Success,None,0
TXN006255,CUST01039,2026-03-11 11:54:00,2122.46,Wallet,0.83,0,0,Success,None,0
TXN006256,CUST00645,2026-03-25 19:05:00,5280.59,Wallet,0.72,0,0,Success,None,0
TXN006257,CUST00184,2026-05-26 13:09:00,469.54,Net Banking,0.6,2,0,Success,None,0
TXN006258,CUST00515,2026-04-29 22:20:00,609.92,UPI,0.43,1,0,Success,None,0
TXN006259,CUST00117,2026-05-14 02:59:00,3063.87,UPI,0.33,3,0,Success,None,0
TXN006260,CUST01329,2026-01-20 17:04:00,758.9,Net Banking,0.75,4,1,Success,None,0
TXN006261,CUST02598,2026-02-25 07:11:00,2270.99,Net Banking,0.93,0,0,Success,None,0
TXN006262,CUST02653,2026-05-24 04:26:00,1852.36,Card,0.5,2,0,Success,None,0
TXN006263,CUST00292,2026-05-16 04:46:00,750.72,Net Banking,0.8,0,0,Success,None,0
TXN006264,CUST00359,2026-03-26 16:13:00,3795.9,Net Banking,0.98,1,0,Success,None,0
TXN006265,CUST01992,2026-08-02 11:53:00,577.47,UPI,0.38,4,0,Failed,Insufficient Funds,0
TXN006266,CUST01415,2026-09-18 12:06:00,262.28,Card,0.55,0,0,Success,None,0
TXN006267,CUST02987,2026-12-06 04:27:00,2692.48,Card,0.43,2,0,Failed,Insufficient Funds,1
TXN006268,CUST00451,2026-11-09 12:07:00,1861.15,Wallet,0.56,2,1,Success,None,0
TXN006269,CUST01467,2026-11-22 13:05:00,1031.57,Net Banking,0.92,3,0,Success,None,0
TXN006270,CUST01771,2026-07-07 11:32:00,3006.65,Wallet,0.85,1,0,Success,None,0
TXN006271,CUST01138,2026-01-07 08:28:00,902.46,Card,0.38,3,0,Failed,Authentication Failed,0
TXN006272,CUST01682,2026-09-02 10:21:00,3709.66,UPI,0.82,1,0,Failed,Expired Card,0
TXN006273,CUST02934,2026-04-26 00:44:00,2296.81,Net Banking,0.83,3,0,Failed,Bank Timeout,1
TXN006274,CUST00004,2026-12-09 01:53:00,3094.88,UPI,0.96,3,1,Success,None,0
TXN006275,CUST01281,2026-02-26 00:17:00,3519.06,UPI,0.53,0,0,Success,None,0
TXN006276,CUST01288,2026-07-02 09:35:00,1898.9,UPI,0.94,4,1,Failed,Network Error,0
TXN006277,CUST02440,2026-11-16 09:39:00,910.73,Wallet,0.9,3,1,Success,None,0
TXN006278,CUST01254,2026-09-10 05:10:00,335.01,UPI,0.92,1,0,Success,None,0
TXN006279,CUST00099,2026-09-29 07:19:00,5408.83,Wallet,0.57,4,0,Success,None,0
TXN006280,CUST00448,2026-11-30 16:09:00,639.51,UPI,0.6,0,0,Success,None,0
TXN006281,CUST01711,2026-09-24 18:15:00,3265.15,Net Banking,0.82,0,0,Failed,Bank Timeout,1
TXN006282,CUST01989,2026-07-15 20:39:00,1102.14,Card,0.61,4,0,Success,None,0
TXN006283,CUST00157,2026-08-28 00:05:00,1283.08,Card,0.92,2,1,Success,None,0
TXN006284,CUST01581,2026-05-29 09:56:00,3133.92,UPI,0.69,1,0,Success,None,0
TXN006285,CUST02899,2026-02-02 06:09:00,994.14,Wallet,0.46,4,0,Success,None,0
TXN006286,CUST01723,2026-05-08 14:52:00,569.74,Net Banking,0.68,4,0,Success,None,0
TXN006287,CUST02707,2026-05-02 15:09:00,515.49,UPI,0.53,4,1,Success,None,0
TXN006288,CUST02281,2026-05-19 10:10:00,429.69,Wallet,0.63,4,0,Success,None,0
TXN006289,CUST00722,2026-01-05 09:07:00,3422.33,Wallet,0.36,4,0,Success,None,0
TXN006290,CUST00640,2026-10-28 01:17:00,1618.92,Wallet,0.69,3,0,Success,None,0
TXN006291,CUST02966,2026-09-03 02:46:00,532.42,UPI,0.46,4,0,Success,None,0
TXN006292,CUST01833,2026-06-16 18:57:00,277.24,Net Banking,0.65,1,0,Success,None,0
TXN006293,CUST01441,2026-01-07 11:02:00,325.09,Card,0.66,3,0,Failed,Authentication Failed,0
TXN006294,CUST02979,2026-01-19 02:25:00,1049.1,Card,0.87,0,0,Success,None,0
TXN006295,CUST02473,2026-02-07 14:07:00,3210.31,Wallet,1.0,3,0,Failed,Network Error,0
TXN006296,CUST01164,2026-05-30 21:06:00,4806.16,Net Banking,0.71,4,0,Success,None,0
TXN006297,CUST00326,2026-06-25 01:20:00,377.77,Wallet,0.65,2,1,Success,None,0
TXN006298,CUST02312,2026-05-18 23:02:00,1508.07,Net Banking,0.84,0,1,Failed,Expired Card,0
TXN006299,CUST01841,2026-11-13 04:10:00,1607.44,Wallet,0.41,2,0,Success,None,0
TXN006300,CUST02013,2026-06-04 17:35:00,837.1,Net Banking,0.49,0,0,Success,None,0
TXN006301,CUST01452,2026-05-08 19:54:00,6602.79,Net Banking,0.53,3,0,Success,None,0
TXN006302,CUST01648,2026-04-01 15:18:00,1162.66,Net Banking,0.34,1,0,Success,None,0
TXN006303,CUST02064,2026-03-18 06:43:00,948.28,UPI,0.58,0,1,Success,None,0
TXN006304,CUST00067,2026-05-08 05:53:00,1704.79,Card,0.39,0,0,Success,None,0
TXN006305,CUST01756,2026-03-29 11:07:00,995.76,Net Banking,0.69,2,0,Failed,Authentication Failed,1
TXN006306,CUST01975,2026-09-04 11:46:00,484.99,Wallet,0.8,1,0,Failed,Bank Timeout,0
TXN006307,CUST01551,2026-02-09 10:02:00,1875.21,UPI,0.6,3,1,Failed,Expired Card,0
TXN006308,CUST01703,2026-04-14 02:23:00,440.88,Card,0.66,0,0,Success,None,0
TXN006309,CUST02758,2026-11-07 05:53:00,829.94,Wallet,0.45,1,0,Success,None,0
TXN006310,CUST00589,2026-02-20 10:11:00,1279.08,UPI,0.38,2,0,Success,None,0
TXN006311,CUST01189,2026-01-09 15:44:00,1106.05,Net Banking,0.82,2,0,Success,None,0
TXN006312,CUST01402,2026-07-04 16:41:00,1456.11,UPI,0.89,2,0,Failed,Insufficient Funds,0
TXN006313,CUST02327,2026-08-18 18:36:00,1288.14,Card,0.85,3,1,Failed,Authentication Failed,0
TXN006314,CUST02132,2026-02-19 04:33:00,1040.6,Card,0.58,4,1,Success,None,0
TXN006315,CUST01547,2026-03-20 02:48:00,376.48,Net Banking,0.77,0,1,Success,None,0
TXN006316,CUST00829,2026-07-11 13:35:00,543.64,UPI,0.91,2,0,Failed,Bank Timeout,1
TXN006317,CUST00113,2026-04-16 23:13:00,755.79,UPI,0.93,0,0,Success,None,0
TXN006318,CUST01282,2026-08-14 04:11:00,312.28,Card,0.44,1,0,Failed,Bank Timeout,1
TXN006319,CUST02015,2026-06-09 08:31:00,1470.91,UPI,0.82,2,0,Success,None,0
TXN006320,CUST01287,2026-10-02 17:45:00,1371.76,Wallet,0.35,2,1,Success,None,0
TXN006321,CUST00626,2026-09-10 09:09:00,1966.23,Wallet,0.35,4,1,Success,None,0
TXN006322,CUST01472,2026-02-27 01:48:00,950.07,Card,0.81,0,1,Success,None,0
TXN006323,CUST01380,2026-10-11 06:10:00,687.05,Card,0.69,1,1,Success,None,0
TXN006324,CUST02589,2026-01-02 12:30:00,3199.02,Net Banking,0.44,3,0,Failed,Bank Timeout,1
TXN006325,CUST01024,2026-03-23 17:18:00,2234.23,Card,0.94,0,0,Failed,Network Error,1
TXN006326,CUST01525,2026-06-14 10:12:00,1194.56,UPI,0.47,3,1,Failed,Insufficient Funds,1
TXN006327,CUST01473,2026-07-08 20:05:00,3327.82,Card,0.7,0,0,Success,None,0
TXN006328,CUST01075,2026-10-09 03:36:00,267.37,UPI,0.54,0,0,Success,None,0
TXN006329,CUST01380,2026-05-27 13:30:00,743.06,UPI,0.36,0,1,Failed,Authentication Failed,1
TXN006330,CUST02907,2026-11-06 09:40:00,2506.49,UPI,0.63,4,0,Failed,Bank Timeout,1
TXN006331,CUST02373,2026-07-11 22:46:00,1954.67,Card,0.32,1,1,Success,None,0
TXN006332,CUST01129,2026-08-01 12:28:00,558.1,Net Banking,0.42,3,0,Failed,Expired Card,0
TXN006333,CUST00794,2026-04-29 19:59:00,636.81,Wallet,0.76,3,0,Success,None,0
TXN006334,CUST01941,2026-10-29 21:01:00,1383.63,Card,0.63,3,0,Success,None,0
TXN006335,CUST01241,2026-01-06 09:26:00,860.52,Net Banking,0.58,2,0,Failed,Bank Timeout,0
TXN006336,CUST01064,2026-04-02 09:48:00,1584.88,Card,0.94,4,0,Success,None,0
TXN006337,CUST00784,2026-11-13 03:22:00,2547.81,Wallet,0.99,0,0,Failed,Authentication Failed,1
TXN006338,CUST01893,2026-05-14 14:49:00,2125.95,Card,0.82,0,0,Success,None,0
TXN006339,CUST00928,2026-11-29 13:24:00,1146.64,UPI,0.3,0,0,Failed,Expired Card,0
TXN006340,CUST02849,2026-09-05 05:32:00,1866.48,UPI,0.6,1,1,Success,None,0
TXN006341,CUST02586,2026-12-01 23:50:00,2012.36,Wallet,0.55,4,0,Success,None,0
TXN006342,CUST00498,2026-09-01 18:29:00,948.86,Net Banking,0.93,4,0,Success,None,0
TXN006343,CUST00027,2026-01-09 22:08:00,3805.76,Wallet,0.8,3,0,Failed,Network Error,1
TXN006344,CUST00379,2026-10-30 11:48:00,851.55,Wallet,0.49,4,0,Failed,Insufficient Funds,1
TXN006345,CUST01292,2026-11-20 10:52:00,2036.52,Card,0.97,3,0,Success,None,0
TXN006346,CUST02975,2026-07-23 23:05:00,375.94,Net Banking,0.95,3,1,Success,None,0
TXN006347,CUST01186,2026-03-22 06:16:00,679.37,Card,0.53,0,0,Success,None,0
TXN006348,CUST00322,2026-03-14 02:11:00,3903.8,Net Banking,0.93,2,0,Success,None,0
TXN006349,CUST02113,2026-12-10 15:38:00,1169.14,UPI,0.78,0,0,Success,None,0
TXN006350,CUST01279,2026-12-02 13:19:00,3365.27,UPI,0.68,0,0,Success,None,0
TXN006351,CUST02857,2026-04-25 15:18:00,485.52,UPI,0.86,1,0,Success,None,0
TXN006352,CUST01823,2026-04-23 18:21:00,456.89,UPI,0.41,4,0,Failed,Network Error,1
TXN006353,CUST00158,2026-05-31 18:12:00,5866.0,Wallet,0.63,4,0,Failed,Insufficient Funds,0
TXN006354,CUST00196,2026-02-06 10:34:00,747.73,Net Banking,0.93,3,1,Failed,Network Error,1
TXN006355,CUST02157,2026-01-08 22:19:00,3605.27,Wallet,0.41,1,0,Success,None,0
TXN006356,CUST00429,2026-10-05 18:33:00,1718.78,Card,0.73,2,0,Success,None,0
TXN006357,CUST01114,2026-02-15 13:31:00,2121.56,Wallet,0.85,2,1,Failed,Bank Timeout,1
TXN006358,CUST01344,2026-10-15 20:00:00,545.42,Wallet,0.76,3,0,Failed,Insufficient Funds,0
TXN006359,CUST02973,2026-03-23 00:05:00,627.9,Wallet,0.98,2,0,Success,None,0
TXN006360,CUST01843,2026-08-14 02:14:00,1377.29,Card,0.74,2,0,Success,None,0
TXN006361,CUST00016,2026-03-31 21:43:00,849.28,Wallet,0.89,4,0,Failed,Expired Card,0
TXN006362,CUST02901,2026-09-30 06:19:00,1655.55,UPI,0.69,1,1,Success,None,0
TXN006363,CUST00365,2026-04-20 09:27:00,301.94,Net Banking,0.84,1,1,Success,None,0
TXN006364,CUST00018,2026-03-23 14:37:00,2925.78,UPI,0.46,3,0,Failed,Bank Timeout,1
TXN006365,CUST01847,2026-12-09 08:29:00,402.46,Wallet,0.53,2,0,Failed,Insufficient Funds,1
TXN006366,CUST01425,2026-03-29 21:41:00,943.89,UPI,0.68,3,1,Success,None,0
TXN006367,CUST02808,2026-01-10 17:51:00,2941.99,UPI,0.39,0,0,Success,None,0
TXN006368,CUST02638,2026-05-29 04:27:00,1377.8,Wallet,0.73,2,0,Success,None,0
TXN006369,CUST00679,2026-05-25 05:44:00,2605.97,UPI,0.76,2,0,Failed,Insufficient Funds,0
TXN006370,CUST01183,2026-04-13 06:31:00,2298.77,Wallet,0.81,0,0,Success,None,0
TXN006371,CUST01191,2026-06-18 21:26:00,2632.42,Wallet,0.66,4,1,Success,None,0
TXN006372,CUST02300,2026-07-05 05:39:00,2714.26,Net Banking,1.0,3,0,Success,None,0
TXN006373,CUST02117,2026-01-05 09:52:00,618.34,Net Banking,0.81,0,1,Success,None,0
TXN006374,CUST01661,2026-01-20 11:59:00,1278.05,Card,0.84,0,0,Failed,Authentication Failed,0
TXN006375,CUST00017,2026-06-27 01:14:00,2462.1,Wallet,0.47,0,1,Success,None,0
TXN006376,CUST02679,2026-07-29 00:45:00,581.28,Card,0.51,3,0,Failed,Network Error,1
TXN006377,CUST00828,2026-07-12 04:01:00,1418.66,Card,0.95,0,1,Success,None,0
TXN006378,CUST00454,2026-02-08 19:38:00,586.93,UPI,0.47,0,1,Success,None,0
TXN006379,CUST00214,2026-08-13 07:27:00,1997.48,Wallet,0.85,0,0,Failed,Insufficient Funds,1
TXN006380,CUST00381,2026-04-17 22:36:00,880.69,Card,0.54,2,0,Success,None,0
TXN006381,CUST01461,2026-06-13 00:24:00,4263.86,UPI,0.72,2,1,Success,None,0
TXN006382,CUST00932,2026-08-31 07:57:00,566.8,Net Banking,0.96,1,0,Success,None,0
TXN006383,CUST02719,2026-09-13 08:18:00,2062.82,Net Banking,0.93,4,1,Failed,Network Error,1
TXN006384,CUST00663,2026-06-24 18:41:00,1683.74,Net Banking,0.52,1,0,Success,None,0
TXN006385,CUST00865,2026-03-30 18:23:00,1083.77,UPI,0.76,1,0,Success,None,0
TXN006386,CUST00227,2026-05-21 01:47:00,392.11,UPI,0.77,2,0,Failed,Authentication Failed,0
TXN006387,CUST00879,2026-09-27 07:35:00,1246.37,Net Banking,0.92,3,0,Failed,Expired Card,0
TXN006388,CUST02653,2026-02-07 18:43:00,1766.26,Wallet,0.38,3,0,Failed,Authentication Failed,1
TXN006389,CUST02327,2026-09-10 20:22:00,285.59,Card,0.75,2,1,Failed,Bank Timeout,0
TXN006390,CUST02075,2026-12-05 06:33:00,1959.0,Net Banking,0.74,3,0,Failed,Bank Timeout,1
TXN006391,CUST02155,2026-08-29 18:07:00,830.33,Net Banking,0.68,3,0,Success,None,0
TXN006392,CUST02547,2026-08-28 21:08:00,2569.19,Card,0.54,1,1,Success,None,0
TXN006393,CUST02267,2026-04-05 22:40:00,333.4,Wallet,0.5,3,0,Failed,Insufficient Funds,1
TXN006394,CUST01121,2026-10-16 00:08:00,988.97,Card,0.52,4,0,Success,None,0
TXN006395,CUST01973,2026-06-10 07:33:00,3254.49,UPI,0.33,4,1,Failed,Insufficient Funds,0
TXN006396,CUST00025,2026-07-23 14:29:00,1540.16,Wallet,0.74,2,0,Failed,Insufficient Funds,1
TXN006397,CUST00938,2026-08-10 04:38:00,2880.09,Wallet,0.34,2,1,Success,None,0
TXN006398,CUST00486,2026-02-19 14:32:00,1222.52,Card,0.8,0,1,Success,None,0
TXN006399,CUST00101,2026-12-07 05:27:00,669.49,Net Banking,0.8,3,0,Success,None,0
TXN006400,CUST01078,2026-05-26 20:52:00,2158.95,Net Banking,0.81,3,0,Success,None,0
TXN006401,CUST02428,2026-01-06 16:06:00,1218.31,Card,0.48,4,1,Failed,Insufficient Funds,1
TXN006402,CUST02715,2026-06-26 22:42:00,953.08,Net Banking,0.87,2,0,Failed,Insufficient Funds,0
TXN006403,CUST02455,2026-08-29 19:30:00,647.14,Card,0.89,1,0,Success,None,0
TXN006404,CUST01948,2026-05-25 17:41:00,907.85,Card,0.83,0,1,Failed,Expired Card,0
TXN006405,CUST01484,2026-08-09 00:46:00,686.99,Card,0.66,2,0,Success,None,0
TXN006406,CUST01349,2026-05-22 18:53:00,558.21,UPI,0.37,0,0,Failed,Insufficient Funds,0
TXN006407,CUST00197,2026-08-31 22:16:00,1884.67,UPI,0.99,0,0,Success,None,0
TXN006408,CUST00341,2026-01-27 20:52:00,1004.8,UPI,0.5,2,1,Success,None,0
TXN006409,CUST00289,2026-03-12 02:19:00,742.89,Wallet,0.85,4,1,Success,None,0
TXN006410,CUST01034,2026-02-20 17:21:00,642.19,Net Banking,0.44,4,0,Success,None,0
TXN006411,CUST00947,2026-09-02 21:08:00,678.34,UPI,0.49,0,0,Failed,Expired Card,0
TXN006412,CUST02684,2026-08-31 11:40:00,1477.66,Card,0.83,1,0,Success,None,0
TXN006413,CUST02347,2026-10-06 05:20:00,804.56,Wallet,0.49,4,0,Failed,Expired Card,0
TXN006414,CUST01959,2026-09-03 08:13:00,734.69,Wallet,0.35,1,0,Success,None,0
TXN006415,CUST00302,2026-08-31 05:34:00,1463.32,Card,0.36,0,0,Success,None,0
TXN006416,CUST02168,2026-09-04 05:19:00,3352.81,Net Banking,0.98,0,1,Failed,Authentication Failed,0
TXN006417,CUST02573,2026-04-26 10:04:00,1227.99,Card,0.53,3,0,Success,None,0
TXN006418,CUST00288,2026-02-16 00:53:00,2895.51,Wallet,0.66,4,0,Success,None,0
TXN006419,CUST02173,2026-11-16 22:57:00,1194.18,UPI,0.47,4,0,Success,None,0
TXN006420,CUST00086,2026-10-01 07:18:00,1274.35,Card,0.78,3,0,Failed,Insufficient Funds,1
TXN006421,CUST01178,2026-05-20 22:59:00,1231.15,Wallet,0.45,0,1,Failed,Insufficient Funds,1
TXN006422,CUST00120,2026-05-31 12:52:00,2205.12,Card,0.68,1,0,Success,None,0
TXN006423,CUST00477,2026-06-04 05:07:00,669.17,Net Banking,0.4,3,0,Success,None,0
TXN006424,CUST01298,2026-05-31 16:04:00,1273.29,Card,0.34,4,0,Success,None,0
TXN006425,CUST01780,2026-11-01 14:19:00,1531.94,Wallet,0.57,2,0,Success,None,0
TXN006426,CUST00604,2026-09-17 14:26:00,551.24,Card,0.84,1,0,Success,None,0
TXN006427,CUST02698,2026-02-20 22:34:00,1133.22,Card,0.72,1,0,Success,None,0
TXN006428,CUST02602,2026-11-28 20:53:00,4566.61,Card,0.73,3,1,Success,None,0
TXN006429,CUST00717,2026-06-17 21:06:00,2815.67,UPI,0.36,3,0,Failed,Expired Card,0
TXN006430,CUST02479,2026-11-04 21:29:00,242.87,Net Banking,0.88,4,0,Success,None,0
TXN006431,CUST00764,2026-11-27 05:27:00,2299.95,Card,0.46,2,0,Failed,Expired Card,0
